"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Pend Oreille","Fire District - 05 Permanent Lid Lift Levy to Fund Maintenance and Operations","Rejected"," ","57","49.1379","Fire"
"Pend Oreille","Sacheen Lake W/S District One Year Excess Levy for Maintenance and Operation","Yes"," ","134","67.6768","Water"
"Pend Oreille","Sacheen Lake W/S District One Year Excess Levy for Maintenance and Operation","No"," ","64","32.3232","Water"
"Pierce","Washington State Advisory Vote No. 39","Repealed"," ","207254","65.7329","State Executive"
"Pierce","Washington State Advisory Vote No. 39","Maintained"," ","108043","34.2671","State Executive"
"Pierce","Washington State Advisory Vote No. 40","Repealed"," ","181132","57.8671","State Executive"
"Pierce","Washington State Advisory Vote No. 40","Maintained"," ","131882","42.1329","State Executive"
"Pierce","United States U.S. Senator","Patty Murray","(Prefers Democratic Party)","175164","52.6882","Federal"
"Pierce","United States U.S. Senator","Tiffany Smiley","(Prefers Republican Party)","156331","47.0233","Federal"
"Pierce","United States U.S. Senator","WRITE-IN"," ","959","0.2885","Federal"
"Pierce","CONGRESSIONAL DISTRICT 6 U.S. Representative","Derek Kilmer","(Prefers Democratic Party)","67006","64.2935","Congressional"
"Pierce","CONGRESSIONAL DISTRICT 6 U.S. Representative","Elizabeth Kreiselmaier","(Prefers Republican Party)","37066","35.5655","Congressional"
"Pierce","CONGRESSIONAL DISTRICT 6 U.S. Representative","WRITE-IN"," ","147","0.141","Congressional"
"Pierce","CONGRESSIONAL DISTRICT 8 U.S. Representative","Kim Schrier","(Prefers Democratic Party)","28387","40.323","Congressional"
"Pierce","CONGRESSIONAL DISTRICT 8 U.S. Representative","Matt Larkin","(Prefers Republican Party)","41687","59.2153","Congressional"
"Pierce","CONGRESSIONAL DISTRICT 8 U.S. Representative","WRITE-IN"," ","325","0.4617","Congressional"
"Pierce","CONGRESSIONAL DISTRICT 10 U.S. Representative","Marilyn Strickland","(Prefers Democratic Party)","84232","53.7815","Congressional"
"Pierce","CONGRESSIONAL DISTRICT 10 U.S. Representative","Keith R Swank","(Prefers Republican Party)","72123","46.05","Congressional"
"Pierce","CONGRESSIONAL DISTRICT 10 U.S. Representative","WRITE-IN"," ","264","0.1686","Congressional"
"Pierce","Washington State Secretary of State","Steve Hobbs","(Prefers Democratic Party)","133819","41.3585","State Executive"
"Pierce","Washington State Secretary of State","Julie Anderson","(Prefers Nonpartisan Party)","175492","54.238","State Executive"
"Pierce","Washington State Secretary of State","WRITE-IN"," ","14248","4.4035","State Executive"
"Pierce","LEGISLATIVE DISTRICT 2 State Representative Pos. 1","Andrew Barkis","(Prefers Republican Party)","28777","93.5564","Legislative"
"Pierce","LEGISLATIVE DISTRICT 2 State Representative Pos. 1","WRITE-IN"," ","1982","6.4436","Legislative"
"Pierce","LEGISLATIVE DISTRICT 2 State Representative Pos. 2","JT Wilcox","(Prefers Republican Party)","27327","74.3208","Legislative"
"Pierce","LEGISLATIVE DISTRICT 2 State Representative Pos. 2","Edward Meer","(States No Party Preference)","8731","23.7455","Legislative"
"Pierce","LEGISLATIVE DISTRICT 2 State Representative Pos. 2","WRITE-IN"," ","711","1.9337","Legislative"
"Pierce","LEGISLATIVE DISTRICT 25 State Representative Pos. 1","Kelly Chambers","(Prefers Republican Party)","31366","55.6539","Legislative"
"Pierce","LEGISLATIVE DISTRICT 25 State Representative Pos. 1","Jamie Smith","(Prefers Democratic Party)","24924","44.2236","Legislative"
"Pierce","LEGISLATIVE DISTRICT 25 State Representative Pos. 1","WRITE-IN"," ","69","0.1224","Legislative"
"Pierce","LEGISLATIVE DISTRICT 25 State Representative Pos. 2","Cyndy Jacobsen","(Prefers Republican Party)","32380","57.6865","Legislative"
"Pierce","LEGISLATIVE DISTRICT 25 State Representative Pos. 2","Cameron Severns","(Prefers Democratic Party)","23666","42.1621","Legislative"
"Pierce","LEGISLATIVE DISTRICT 25 State Representative Pos. 2","WRITE-IN"," ","85","0.1514","Legislative"
"Pierce","LEGISLATIVE DISTRICT 26 State Senator","Emily Randall","(Prefers Democratic Party)","19958","50.2227","Legislative"
"Pierce","LEGISLATIVE DISTRICT 26 State Senator","Jesse L. Young","(Prefers Republican Party)","19733","49.6565","Legislative"
"Pierce","LEGISLATIVE DISTRICT 26 State Senator","WRITE-IN"," ","48","0.1208","Legislative"
"Pierce","LEGISLATIVE DISTRICT 26 State Representative Pos. 1","Adison Richards","(Prefers Democratic Party)","19191","48.4377","Legislative"
"Pierce","LEGISLATIVE DISTRICT 26 State Representative Pos. 1","Spencer Hutchins","(Prefers Republican Party)","20408","51.5093","Legislative"
"Pierce","LEGISLATIVE DISTRICT 26 State Representative Pos. 1","WRITE-IN"," ","21","0.053","Legislative"
"Pierce","LEGISLATIVE DISTRICT 26 State Representative Pos. 2","Michelle Caldier","(Prefers Republican Party)","22685","57.3766","Legislative"
"Pierce","LEGISLATIVE DISTRICT 26 State Representative Pos. 2","Matt Macklin","(Prefers Democratic Party)","16829","42.5652","Legislative"
"Pierce","LEGISLATIVE DISTRICT 26 State Representative Pos. 2","WRITE-IN"," ","23","0.0582","Legislative"
"Pierce","Legislative District 27 State Senator","Yasmin Trudeau","(Prefers Democratic Party)","41035","70.5444","Legislative"
"Pierce","Legislative District 27 State Senator","Ashley M. Ray","(Prefers Republican Party)","17074","29.3524","Legislative"
"Pierce","Legislative District 27 State Senator","WRITE-IN"," ","60","0.1031","Legislative"
"Pierce","Legislative District 27 State Representative Pos. 1","Laurie Jinkins","(Prefers Democratic Party)","41553","71.4964","Legislative"
"Pierce","Legislative District 27 State Representative Pos. 1","Jalonnie Givens Jackson","(Prefers Republican Party)","16457","28.316","Legislative"
"Pierce","Legislative District 27 State Representative Pos. 1","WRITE-IN"," ","109","0.1875","Legislative"
"Pierce","Legislative District 27 State Representative Pos. 2","Jake Fey","(Prefers Democratic Party)","41257","70.8944","Legislative"
"Pierce","Legislative District 27 State Representative Pos. 2","Janet Large","(Prefers Republican Party)","16842","28.9406","Legislative"
"Pierce","Legislative District 27 State Representative Pos. 2","WRITE-IN"," ","96","0.165","Legislative"
"Pierce","LEGISLATIVE DISTRICT 28 State Representative Pos. 1","Mari Leavitt","(Prefers Democratic Party)","27095","58.2363","Legislative"
"Pierce","LEGISLATIVE DISTRICT 28 State Representative Pos. 1","Gabe Sachwitz","(Prefers Republican Party)","19370","41.6326","Legislative"
"Pierce","LEGISLATIVE DISTRICT 28 State Representative Pos. 1","WRITE-IN"," ","61","0.1311","Legislative"
"Pierce","LEGISLATIVE DISTRICT 28 State Representative Pos. 2","Dan Bronoske","(Prefers Democratic Party)","25886","55.7239","Legislative"
"Pierce","LEGISLATIVE DISTRICT 28 State Representative Pos. 2","Susanna Keilman","(Prefers Republican Party)","20496","44.1211","Legislative"
"Pierce","LEGISLATIVE DISTRICT 28 State Representative Pos. 2","WRITE-IN"," ","72","0.155","Legislative"
"Pierce","LEGISLATIVE DISTRICT 29 State Senator","Steve Conway","(Prefers Democratic Party)","22622","59.0298","Legislative"
"Pierce","LEGISLATIVE DISTRICT 29 State Senator","Terry Harder","(Prefers Republican Party)","15631","40.7875","Legislative"
"Pierce","LEGISLATIVE DISTRICT 29 State Senator","WRITE-IN"," ","70","0.1827","Legislative"
"Pierce","LEGISLATIVE DISTRICT 29 State Representative Pos. 1","Melanie Morgan","(Prefers Democratic Party)","21764","56.8815","Legislative"
"Pierce","LEGISLATIVE DISTRICT 29 State Representative Pos. 1","Brett Johnson","(Prefers Republican Party)","16424","42.9251","Legislative"
"Pierce","LEGISLATIVE DISTRICT 29 State Representative Pos. 1","WRITE-IN"," ","74","0.1934","Legislative"
"Pierce","LEGISLATIVE DISTRICT 29 State Representative Pos. 2","Sharlett Mena","(Prefers Democratic Party)","22316","58.4036","Legislative"
"Pierce","LEGISLATIVE DISTRICT 29 State Representative Pos. 2","David H. Figuracion","(Prefers Republican Party)","15837","41.4473","Legislative"
"Pierce","LEGISLATIVE DISTRICT 29 State Representative Pos. 2","WRITE-IN"," ","57","0.1492","Legislative"
"Pierce","LEGISLATIVE DISTRICT 31 State Senator","Phil Fortunato","(Prefers Republican Party)","27986","56.2872","Legislative"
"Pierce","LEGISLATIVE DISTRICT 31 State Senator","Chris Vance","(States No Party Preference)","21532","43.3065","Legislative"
"Pierce","LEGISLATIVE DISTRICT 31 State Senator","WRITE-IN"," ","202","0.4063","Legislative"
"Pierce","LEGISLATIVE DISTRICT 31 State Representative Pos. 1","Holly Stanton","(Prefers Democrat Party)","19941","39.4848","Legislative"
"Pierce","LEGISLATIVE DISTRICT 31 State Representative Pos. 1","Drew Stokesbary","(Prefers Republican Party)","30504","60.4004","Legislative"
"Pierce","LEGISLATIVE DISTRICT 31 State Representative Pos. 1","WRITE-IN"," ","58","0.1148","Legislative"
"Pierce","LEGISLATIVE DISTRICT 31 State Representative Pos. 2","Eric E. Robertson","(Prefers Republican Party)","31457","62.4891","Legislative"
"Pierce","LEGISLATIVE DISTRICT 31 State Representative Pos. 2","Carrie Wilbur","(Prefers Democratic Party)","18811","37.3679","Legislative"
"Pierce","LEGISLATIVE DISTRICT 31 State Representative Pos. 2","WRITE-IN"," ","72","0.143","Legislative"
"Pierce","Pierce Auditor","Linda Farmer","","165769","59.0547","County"
"Pierce","Pierce Auditor","Deryl McCarty","","113232","40.3386","County"
"Pierce","Pierce Auditor","WRITE-IN"," ","1703","0.6067","County"
"Pierce","Pierce Prosecuting Attorney","Mary Robnett","","216256","97.7057","County"
"Pierce","Pierce Prosecuting Attorney","WRITE-IN"," ","5078","2.2943","County"
"Pierce","COUNTY COUNCIL DISTRICT NO. 1 County Council No. 1","Dave Morell","(Prefers Republican Party)","34252","71.1907","County"
"Pierce","COUNTY COUNCIL DISTRICT NO. 1 County Council No. 1","Timothy Tooker","(Prefers America First (R) Party)","12766","26.5334","County"
"Pierce","COUNTY COUNCIL DISTRICT NO. 1 County Council No. 1","WRITE-IN"," ","1095","2.2759","County"
"Pierce","COUNTY COUNCIL DISTRICT NO. 5 County Council No. 5","Marty Campbell","(Prefers Democratic Party)","20837","55.4854","County"
"Pierce","COUNTY COUNCIL DISTRICT NO. 5 County Council No. 5","Nancy Dailey Slotnick","(Prefers Republican Party)","16669","44.3867","County"
"Pierce","COUNTY COUNCIL DISTRICT NO. 5 County Council No. 5","WRITE-IN"," ","48","0.1278","County"
"Pierce","COUNTY COUNCIL DISTRICT NO. 7 County Council No. 7","Robyn Denson","(Prefers Democratic Party)","38923","57.9073","County"
"Pierce","COUNTY COUNCIL DISTRICT NO. 7 County Council No. 7","Paula Lonergan","(Prefers Republican Party)","28252","42.0317","County"
"Pierce","COUNTY COUNCIL DISTRICT NO. 7 County Council No. 7","WRITE-IN"," ","41","0.061","County"
"Pierce","SUPREME COURT Justice Position #01","Mary I. Yu"," ","206582","96.7742","Judicial"
"Pierce","SUPREME COURT Justice Position #01","WRITE-IN"," ","6886","3.2258","Judicial"
"Pierce","SUPREME COURT Justice Position #05","Barbara Madsen"," ","206506","97.3034","Judicial"
"Pierce","SUPREME COURT Justice Position #05","WRITE-IN"," ","5723","2.6966","Judicial"
"Pierce","SUPREME COURT Justice Position #06","G. Helen Whitener"," ","205880","97.2499","Judicial"
"Pierce","SUPREME COURT Justice Position #06","WRITE-IN"," ","5822","2.7501","Judicial"
"Pierce","COURT OF APPEALS, DIVISION 2, DISTRICT 1 Judge Position 1","Bradley Maxa"," ","200604","97.5791","Judicial"
"Pierce","COURT OF APPEALS, DIVISION 2, DISTRICT 1 Judge Position 1","WRITE-IN"," ","4977","2.4209","Judicial"
"Pierce","DISTRICT COURT District Court No. 1","Kevin A. McCann"," ","201254","97.8434","Judicial"
"Pierce","DISTRICT COURT District Court No. 1","WRITE-IN"," ","4436","2.1566","Judicial"
"Pierce","DISTRICT COURT District Court No. 2","Claire Sussman"," ","200518","97.9685","Judicial"
"Pierce","DISTRICT COURT District Court No. 2","WRITE-IN"," ","4158","2.0315","Judicial"
"Pierce","DISTRICT COURT District Court No. 3","Lizanne Padula"," ","199691","97.7679","Judicial"
"Pierce","DISTRICT COURT District Court No. 3","WRITE-IN"," ","4559","2.2321","Judicial"
"Pierce","DISTRICT COURT District Court No. 4","Lloyd D. Oaks"," ","199659","97.9734","Judicial"
"Pierce","DISTRICT COURT District Court No. 4","WRITE-IN"," ","4130","2.0266","Judicial"
"Pierce","DISTRICT COURT District Court No. 5","Dwayne L. Christopher"," ","199476","97.8802","Judicial"
"Pierce","DISTRICT COURT District Court No. 5","WRITE-IN"," ","4320","2.1198","Judicial"
"Pierce","DISTRICT COURT District Court No. 6","Karl Williams"," ","199786","97.9113","Judicial"
"Pierce","DISTRICT COURT District Court No. 6","WRITE-IN"," ","4262","2.0887","Judicial"
"Pierce","DISTRICT COURT District Court No. 7","Karla Buttorff"," ","198749","97.7951","Judicial"
"Pierce","DISTRICT COURT District Court No. 7","WRITE-IN"," ","4481","2.2049","Judicial"
"Pierce","DISTRICT COURT District Court No. 8","Jeanette A. Lineberry"," ","200287","98.0228","Judicial"
"Pierce","DISTRICT COURT District Court No. 8","WRITE-IN"," ","4040","1.9772","Judicial"
"Pierce","SOUTHEAST ELECTORAL DISTRICT Judge Position No. 1","Leah Taguba","","1959","98.1955","District Court"
"Pierce","SOUTHEAST ELECTORAL DISTRICT Judge Position No. 1","WRITE-IN"," ","36","1.8045","District Court"
"Pierce","SOUTHEAST ELECTORAL DISTRICT Judge Position No. 2","Matthew York","","1954","98.4879","District Court"
"Pierce","SOUTHEAST ELECTORAL DISTRICT Judge Position No. 2","WRITE-IN"," ","30","1.5121","District Court"
"Pierce","SOUTHEAST ELECTORAL DISTRICT Judge Position No. 3","Nathaniel B. Green, Jr.","","1959","98.4917","District Court"
"Pierce","SOUTHEAST ELECTORAL DISTRICT Judge Position No. 3","WRITE-IN"," ","30","1.5083","District Court"
"Pierce","SOUTHEAST ELECTORAL DISTRICT Judge Position No. 4","Corinna Harn","","1958","98.5901","District Court"
"Pierce","SOUTHEAST ELECTORAL DISTRICT Judge Position No. 4","WRITE-IN"," ","28","1.4099","District Court"
"Pierce","SOUTHEAST ELECTORAL DISTRICT Judge Position No. 5","Virginia M. Amato","","1945","98.3316","District Court"
"Pierce","SOUTHEAST ELECTORAL DISTRICT Judge Position No. 5","WRITE-IN"," ","33","1.6684","District Court"
"Pierce","SOUTHEAST ELECTORAL DISTRICT Judge Position No. 6","Rhonda Laumann","","1954","98.4879","District Court"
"Pierce","SOUTHEAST ELECTORAL DISTRICT Judge Position No. 6","WRITE-IN"," ","30","1.5121","District Court"
"Pierce","CITY OF TACOMA Tacoma Municipal Court Pos. 1","Reed Speir","","23721","38.1318","City/Town"
"Pierce","CITY OF TACOMA Tacoma Municipal Court Pos. 1","Dee Sonntag","","38186","61.3844","City/Town"
"Pierce","CITY OF TACOMA Tacoma Municipal Court Pos. 1","WRITE-IN"," ","301","0.4839","City/Town"
"Pierce","CITY OF TACOMA Tacoma Municipal Court Pos. 2","Drew Ann Henke","","45171","98.459","City/Town"
"Pierce","CITY OF TACOMA Tacoma Municipal Court Pos. 2","WRITE-IN"," ","707","1.541","City/Town"
"Pierce","CITY OF TACOMA Tacoma Municipal Court Pos. 3","Steve Krupa","","33246","52.6728","City/Town"
"Pierce","CITY OF TACOMA Tacoma Municipal Court Pos. 3","Sergio C. Flores","","29602","46.8995","City/Town"
"Pierce","CITY OF TACOMA Tacoma Municipal Court Pos. 3","WRITE-IN"," ","270","0.4278","City/Town"
"Pierce","CITY OF UNIVERSITY PLACE Proposition No.1","Yes"," ","6794","49.6383","City/Town"
"Pierce","CITY OF UNIVERSITY PLACE Proposition No.1","No"," ","6893","50.3617","City/Town"
"Pierce","PUYALLUP SCHOOL DISTRICT NO. 3 Proposition No. 1","Yes"," ","24152","49.7579","School"
"Pierce","PUYALLUP SCHOOL DISTRICT NO. 3 Proposition No. 1","No"," ","24387","50.2421","School"
"Pierce","DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1","Yes"," ","2271","51.1832","School"
"Pierce","DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1","No"," ","2166","48.8168","School"
"Pierce","FIRE PROTECTION DISTRICT NO. 5 Proposition No. 1","Yes"," ","18896","66.898","Fire"
"Pierce","FIRE PROTECTION DISTRICT NO. 5 Proposition No. 1","No"," ","9350","33.102","Fire"
"Pierce","FIRE PROTECTION DISTRICT NO. 13 Proposition No. 1","Yes"," ","794","63.52","Fire"
"Pierce","FIRE PROTECTION DISTRICT NO. 13 Proposition No. 1","No"," ","456","36.48","Fire"
"Pierce","METROPOLITAN PARK DISTRICT OF TACOMA Proposition No. 1","Yes"," ","42811","63.4877","Park and Recreation"
"Pierce","METROPOLITAN PARK DISTRICT OF TACOMA Proposition No. 1","No"," ","24621","36.5123","Park and Recreation"
"San Juan","Washington State Advisory Vote No. 39","Repealed"," ","4594","44.2071","State Executive"
"San Juan","Washington State Advisory Vote No. 39","Maintained"," ","5798","55.7929","State Executive"
"San Juan","Washington State Advisory Vote No. 40","Repealed"," ","4168","40.8748","State Executive"
"San Juan","Washington State Advisory Vote No. 40","Maintained"," ","6029","59.1252","State Executive"
"San Juan","SAN JUAN COUNTY CHARTER REVIEW COMMISSION Charter Amendment Proposition No. 1","Approved"," ","3972","37.5319","County"
"San Juan","SAN JUAN COUNTY CHARTER REVIEW COMMISSION Charter Amendment Proposition No. 1","Rejected"," ","6611","62.4681","County"
